id,user_id,place_guess,latitude,longitude,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,field:flower bee is visiting,field:location name,field:number of bees collected,field:oba collection method,field:oba collector id,field:sample id,field:trap installed,field:trap removed
13726240,175529,"Polk County, US-OR, US",44.7808898427,-123.3891324979,,Polk,Oregon,United States,Oregon,"",,,"",1,net,JLP,44,"",""
13726902,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.599179,-123.315023,,Benton,Oregon,United States,Oregon,Wasp or wasp mimic on gravel driveway,,,backyard,1,net,EW,80,,
13747297,792083,"142 NW 1st St, Corvallis, OR, US",44.5644216667,-123.2585666667,,Benton,Oregon,United States,Oregon,"Teuchrium, blackberry, snowberry, plus.",,,"Downtown Corvallis, farmers market blocks along riverbank",5,net,KDZ,21,"",""
13753464,429964,"NF-830, Sisters, OR 97759, USA",44.42427151,-121.91827497,,Linn,Oregon,United States,Oregon,,,,"",0,pan trap,apm,23vi2,2018-06-23T18:48:00-07:00,
13753484,429964,"US-20, Sisters, OR 97759, USA",44.36373972,-121.61684361,,Deschutes,Oregon,United States,Oregon,,,,"",0,pan trap,apm,23vi3,2018-06-23T19:20:00-07:00,2018-06-24T16:27:00-07:00
13772383,818691,"Alton Baker Park, Eugene, OR, US",44.047,-123.0531778333,,Lane,Oregon,United States,Oregon,lance selfheal,Prunella vulgaris lanceolata,,Whilamut Natural Area restoration site.,20,net,LD,34,"",""
13774891,792468,"97111, Carlton, OR, US",45.2883369785,-123.1719141261,,Yamhill,Oregon,United States,Oregon,St John's Worts,Hypericum,,"Dayton, Winter's Hill Estate",1,net,Mol,194,"",""
13775275,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581498949,-123.074577607,,Yamhill,Oregon,United States,Oregon,Showy Milkweed,Asclepias speciosa,,"Dayton, Winter's Hill Estate",2,net,Mol,195,"",""
13775475,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581937711,-123.0744499558,,Yamhill,Oregon,United States,Oregon,Ocean Spray,Holodiscus discolor,,"Dayton, Winter's Hill Estate",10,net,Mol,196,"",""
13776057,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2583661722,-123.0745211152,,Yamhill,Oregon,United States,Oregon,Ocean Spray,Holodiscus discolor,,Winters hill,3,net,Pef,14,"",""
13776315,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581261984,-123.0742368848,,Yamhill,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,Winters hill,1,net,Pef,15,"",""
13776802,792468,"6451 NE Hilltop Ln, Dayton, OR, US",45.2580135461,-123.0740982693,,Yamhill,Oregon,United States,Oregon,common evening-primrose,Oenothera biennis,,"Dayton, Winter's Hill Estate",4,net,Mol,197,"",""
13777130,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581158048,-123.074292373,,Yamhill,Oregon,United States,Oregon,Oregon Sunshine,Eriophyllum lanatum integrifolium,,Winter hill,2,net,Pef,16,"",""
13777137,792468,"13180 NE Stoller Rd, Dayton, OR, US",45.2579738624,-123.0745842276,,Yamhill,Oregon,United States,Oregon,Rose Spiraea,Spiraea douglasii,,"Dayton, Winter's Hill Estate",1,net,Mol,198,"",""
13777259,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2580356738,-123.074550368,,Yamhill,Oregon,United States,Oregon,California poppy,Eschscholzia californica,,Winters hill,1,net,Pef,18,"",""
13777743,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2581947204,-123.0744794571,,Yamhill,Oregon,United States,Oregon,common woolly sunflower,Eriophyllum lanatum,,Winters hill,1,net,Pef,19,"",""
13777866,831425,"6451 NE Hilltop Ln, Dayton, OR, US",45.2582326485,-123.0744076242,,Yamhill,Oregon,United States,Oregon,fireweed,Chamaenerion angustifolium,,Winters hill,1,net,Pef,20,"",""
13788396,843723,"Oregon, Wallowa Co., Buckhorn Rd. ",45.488116,-117.0479,,Wallowa,Oregon,United States,Oregon,Wild Buckwheats,Eriogonum,,"Wallowa Co., Buckhorn Rd. Zumwalt Prairie road shoulder",10,net,RLP,70,,
13788822,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd",45.4881166,-117.0479,,Wallowa,Oregon,United States,Oregon,Royal Penstemon,Penstemon speciosus,,"Oregon, Wallowa County, Buckhorn Summit",4,net,RLP,71,,
13788928,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd",45.4881166,-117.0479,,Wallowa,Oregon,United States,Oregon,Small-flower Beardtongue,Penstemon procerus,,"Oregon, Wallowa County, Buckhorn Summit",1,net,RLP,73,,
13789093,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.75788,-116.8248,,Wallowa,Oregon,United States,Oregon,Larkspurs,Delphinium,,"Oregon, Wallowa County, Buckhorn Summit",1,net,RLP,74,,
13801057,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.754028,-116.82377,,Wallowa,Oregon,United States,Oregon,Snowberries,Symphoricarpos,,"Wallowa Co., Buckhorn Summit Parking area",3,net,RLP,75,,
13801215,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.753958,-116.82371,,Wallowa,Oregon,United States,Oregon,mule's ears,Wyethia,,"Wallowa Co., Buckhorn Summit Parking area",2,net,RLP,76,,
13801278,843723,"Oregon,Wallowa Co. Buckhorn Summit Parking AreaRd",45.753958,-116.82371,,Wallowa,Oregon,United States,Oregon,Bolander's Yampah,Perideridia bolanderi,,"Wallowa Co., Buckhorn Summit Parking area",2,net,RLP,78,,
13801680,843723,"Oregon,Wallowa Co. Buckhorn Summit Rd., Zumwalt Prairie ",45.5559,-116.9985,,Wallowa,Oregon,United States,Oregon,Hot Rock Penstemon,Penstemon deustus,,"Wallowa Co., Buckhorn Rd. Zumwalt Prairie road shoulder",1,net,RLP,79,,
13802582,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,United States,Oregon,Snowberries,Symphoricarpos,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",2,net,RLP,80,,
13802838,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,United States,Oregon,bittersweet,Solanum dulcamara,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",2,net,RLP,81,,
13803591,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,United States,Oregon,Silverleaf Phacelia,Phacelia hastata,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",1,net,RLP,82,,
13803961,843723,"Oregon,Wallowa Co. Lostine Crk. Rd.",45.410234,-117.424847,,Wallowa,Oregon,United States,Oregon,Senecio sp.,Senecio,,"Wallowa Co., Lostine Ck. Rd., 5 miles south of Lostine",1,net,RLP,83,,
13804261,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.273867,-118.343683,,Union,Oregon,United States,Oregon,Rosa woodsii,Rosa woodsii,,"Union Co., south of Starky on Hwy. 244",10,net,RLP,85,,
13804845,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.273867,-118.343683,,Union,Oregon,United States,Oregon,Phacelia sp.,Phacelia,,"Union Co., south of Starky on Hwy. 244",2,net,RLP,86,,
13805256,843723,"Oregon, Union Co., Hwy 5160, 4 mi. south of Starky, Spool Cart Campground",45.191493,-118.393826,,Union,Oregon,United States,Oregon,Black Locust,Robinia pseudoacacia,,"Union Co., south of Starky on Hwy. 5160",5,net,RLP,87,,
13805557,843723,"Oregon, Union Co., Hwy 5160, 5 mi. south of Starky, Spool Cart Campground",45.18503,-118.38897,,Union,Oregon,United States,Oregon,Hot Rock Penstemon,Penstemon deustus,,"Union Co., south of Starky on Hwy. 5160",3,net,RLP,88,,
13805974,843723,"Oregon, Union Co., Hwy 5160, 5 mi. south of Starky, Spool Cart Campground",45.18503,-118.38897,,Union,Oregon,United States,Oregon,Wild Buckwheats,Eriogonum,,"Union Co., south of Starky on Hwy. 5160",1,net,RLP,89,,
13806617,843723,"Oregon, Union Co., Hwy 5160, 20 mi. south of Starky, Spool Cart Campground",45.1451,-118.37093,,Union,Oregon,United States,Oregon,asters and allies,Astereae,,"Union Co., south of Starky on Hwy. 5160",3,net,RLP,90,,
13807019,843723,"Oregon, Union Co., Hwy 5160, 20 mi. south of Starky, Spool Cart Campground",45.10275,-118.3872,,Union,Oregon,United States,Oregon,common yarrow,Achillea millefolium,,"Union Co., south of Starky on Hwy. 244",3,net,RLP,91,,
13807543,843723,"Oregon, Grant Co., North Fork of John Day River campground",44.91483,-118.403783,,Grant,Oregon,United States,Oregon,Small-flower Beardtongue,Penstemon procerus,,"Grant Co.,North Fork of John Day Campground",11,net,RLP,92,,
13808272,843723,"Oregon, Baker Co., Hwy 7, West of Sumpter Junction",44.67555,-118.23873,,Baker,Oregon,United States,Oregon,Phacelia sp.,Phacelia,,"OR, Baker Co., Hwy 7 west of Sumpter Junction",5,net,RLP,93,,
13808456,843723,"Oregon, Baker Co., Hwy 7, East of Austin",44.67555,-118.23873,,Baker,Oregon,United States,Oregon,Spreading Dogbane,Apocynum androsaemifolium,,"Baker Co., Hwy 7 East of Austin",1,net,RLP,94,,
13808612,754260,"2800 NW 29th St, Corvallis, OR 97330, USA",44.59367993,-123.28659348,,Benton,Oregon,United States,Oregon,tomato,Solanum lycopersicum,,"Hidden Creek, Unit 21",1,net,EW,81,,
13809483,843723,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",45.272867,-118.343683,,Union,Oregon,United States,Oregon,Woods' Rose,Rosa woodsii,,"Oregon, Union Co.,west of LeGrande, Starky Hwy 244",10,net,RLP,85,,
13823897,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59925785,-123.31500993,,Benton,Oregon,United States,Oregon,Great Blanketflower,Gaillardia aristata,,backyard,6,net,EW,82,,
13823900,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59927595,-123.31501658,,Benton,Oregon,United States,Oregon,harvest brodiaea,Brodiaea elegans,,backyard,6,net,EW,83,,
13836236,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6028530226,-123.2635087242,,Benton,Oregon,United States,Oregon,Cichorieae,Cichorieae,,"",7,net,JLP,45,"",""
13839711,843723,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,Wallowa,Oregon,United States,Oregon,Small-flower Beardtongue,Penstemon procerus,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,67,,
13839751,843723,Wallowa Co. Zumwalt-Buckhorn Road #697,45.4881166,-117.0479,,Wallowa,Oregon,United States,Oregon,Hound's-Tongues,Cynoglossum,,Wallowa Co. Zumwalt-Buckhorn Road #697,2,net,GP,68,,
13839808,843723,Wallowa Co. Road #46,45.7424,-116.8444,,Wallowa,Oregon,United States,Oregon,Jessica's Stickseed,Hackelia micrantha,,Wallowa Co. Road #46,5,net,GP,69,,
13839891,843723,Wallowa Co. Road #46,45.7424,-116.8444,,Wallowa,Oregon,United States,Oregon,Clovers,Trifolium,,Wallowa Co. Road #46,1,net,GP,70,,
13839962,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,United States,Oregon,Larkspurs,Delphinium,,Wallowa Co. Buckhorn Overlook,4,net,GP,71,,
13840069,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,United States,Oregon,Mule's Ears,Wyethia,,Wallowa Co. Buckhorn Overlook,1,net,GP,72,,
13840142,843723,Wallowa Co. Buckhorn Overlook,45.75788,-116.8248,,Wallowa,Oregon,United States,Oregon,Snowberries,Symphoricarpos,,Wallowa Co. Buckhorn Overlook,1,net,GP,73,,
13840197,843723,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",45.75788,-116.8248,,Wallowa,Oregon,United States,Oregon,Woods' Rose,Rosa woodsii,,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",2,net,GP,74,,
13840283,843723,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",45.72026,-116.8735,,Wallowa,Oregon,United States,Oregon,Mule's Ears,Wyethia,,"Wallowa Co. Rd. 46, between Buckhorn CG and Zumwalt Prairie",1,net,GP,75,,
13840335,843723,Wallowa Co. Zumwalt Rd. ,45.5559,-116.9985,,Wallowa,Oregon,United States,Oregon,Hot Rock Penstemon,Penstemon deustus,,Wallowa Co. Zumwalt Rd.,2,net,GP,76,,
13840374,843723,Wallowa Co. Lostine Rd. ,45.4123,-117.4248,,Wallowa,Oregon,United States,Oregon,Snowberries,Symphoricarpos,,Wallowa Co. Lostine Rd.,2,net,GP,77,,
13840393,843723,Wallowa Co. Lostine Rd. ,45.4123,-117.4248,,Wallowa,Oregon,United States,Oregon,Woods' Rose,Rosa woodsii,,Wallowa Co. Lostine Rd.,2,net,GP,78,,
13840430,843723,Wallowa Co. Lostine Rd. ,45.48378,-117.35647,,Wallowa,Oregon,United States,Oregon,Groundsels,Senecio,,Wallowa Co. Lostine Rd.,7,net,GP,79,,
13840461,843723,"Union Co. Starky near La Grande, Hwy 244",45.4273867,-118.343683,,Union,Oregon,United States,Oregon,Woods' rose,Rosa woodsii,,"Union Co. Starky near La Grande, Hwy 244",18,net,GP,80,,
13840490,843723,"Union Co. Starky near La Grande, Hwy 244",45.4273867,-118.343683,,Union,Oregon,United States,Oregon,Silverleaf Phacelia,Phacelia hastata,,"Union Co. Starky near La Grande, Hwy 244",3,net,GP,81,,
13840561,843723,Union Co. Grande Ronde River near Spool Cart CG,45.191067,-118.394083,,Union,Oregon,United States,Oregon,Black Locust,Robinia pseudoacacia,,Union Co. Grande Ronde River near Spool Cart CG,4,net,GP,82,,
13840618,843723,Union Co. Grande Ronde River Hwy 51,45.191067,-118.394083,,Union,Oregon,United States,Oregon,Hot Rock Penstemon,Penstemon deustus,,Union Co. Grande Ronde River Hwy 51,5,net,GP,83,,
13840724,843723,Union Co. Grande Ronde River Hwy 51,45.18503,-118.38897,,Union,Oregon,United States,Oregon,thimbleberry,Rubus parviflorus,,Union Co. Grande Ronde River Hwy 51,4,net,GP,84,,
13840791,843723,Union Co. Grande Ronde River Hwy 51,45.1679,-118.3848,,Union,Oregon,United States,Oregon,Spreading Dogbane,Apocynum androsaemifolium,,Union Co. Grande Ronde River Hwy 51,2,net,GP,85,,
13840838,843723,Union Co. Grande Ronde River Hwy 51,45.1451,-118.37093,,Union,Oregon,United States,Oregon,American Red Raspberry,Rubus idaeus strigosus,,Union Co. Grande Ronde River Hwy 51,11,net,GP,86,,
13840876,843723,"Union Co. Grande Ronde River Hwy 15, 18 mi. N of Granite",45.10275,-118.3872,,Union,Oregon,United States,Oregon,white clover,Trifolium repens,,"Union Co. Grande Ronde River Hwy 15, 18 mi. N of Granite",3,net,GP,87,,
13840974,843723,"Grant Co. Hwy 51, North Fork John Day CG",44.91483,-118.40378,,Grant,Oregon,United States,Oregon,Silverleaf Phacelia,Phacelia hastata,,"Grant Co. Hwy 51, North Fork John Day CG",9,net,GP,88,,
13841036,843723,"Grant Co. Hwy 51, North Fork John Day CG",44.91483,-118.40378,,Grant,Oregon,United States,Oregon,Small-flower Beardtongue,Penstemon procerus,,"Grant Co. Hwy 51, North Fork John Day CG",7,net,GP,89,,
13841502,754260,"Oregon, US",44.4136754052,-123.2868068698,,Benton,Oregon,United States,Oregon,Willamette Fleabane,Erigeron decumbens,,backyard,4,net,EW,84,,
13843425,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6028195788,-123.2636228857,,Benton,Oregon,United States,Oregon,brambles,Rubus,,"",8,net,JLP,46,"",""
13843602,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59888543,-123.31500585,,Benton,Oregon,United States,Oregon,Fragrant Pitcher Sage,Lepechinia fragrans,,backyard,1,net,EW,85,,
13849672,792083,"Smith Ln, Corvallis, OR, US",44.5657,-123.2406783333,,Linn,Oregon,United States,Oregon,,Lavandula pedunculata,,ORGS student farm,13,net,KDZ,22,"",""
13854812,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59891774,-123.31488111,,Benton,Oregon,United States,Oregon,Meadow Checker-Mallow,Sidalcea campestris,,backyard,6,net,EW,86,,
13864303,858490,"1570 Blue Heron, Redmond, OR 97756, USA",44.26067227,-121.2473798,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,Eagle Crest River path Redmond,1,net,HW,11,,
13865342,858490,"1138 Swallow Ln, Redmond, OR 97756, USA",44.2638786,-121.24918668,,Deschutes,Oregon,United States,Oregon,"",,,"Redmond, Eagle Crest, river path",4,net,HW,12,,
13865364,858490,"Deschutes County, US-OR, US",44.26670884,-121.25153412,,Deschutes,Oregon,United States,Oregon,"",Philadelphus lewisii,,"Redmond, Eagle Crest, river path",2,net,HW,13,,
13870056,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59924684,-123.31504251,,Benton,Oregon,United States,Oregon,Narrowleaf Milkweed,Asclepias fascicularis,,backyard,4,net,EW,87,,
13880594,754260,"3334 NW Covey Run, Corvallis, OR 97330, USA",44.59916455,-123.31526442,,Benton,Oregon,United States,Oregon,Coulter's matilija poppy,Romneya coulteri,,backyard,1,net,EW,88,,
13889647,843723,Deschutes Co. Eagle Crest Resort Sports Center,44.259779,-121.249372,,Deschutes,Oregon,United States,Oregon,Shrubby Cinquefoil,Dasiphora fruticosa,,Deschutes Co. Eagle Crest Resort Sports Center,10,net,GP,94,,
13889716,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25875,-121.247323,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,Deschutes Co. Eagle Crest Resort River Trail,2,net,GP,90,,
13889799,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25953,-121.247817,,Deschutes,Oregon,United States,Oregon,Thelypodium,Thelypodium,,Deschutes Co. Eagle Crest Resort River Trail,17,net,GP,91,,
13889860,843723,Deschutes Co. Eagle Crest Resort River Trail,44.25873,-121.247166,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,Deschutes Co. Eagle Crest Resort River Trail,2,net,GP,92,,
13889968,843723,Deschutes Co. Eagle Crest Resort River Trail,44.266816,-121.25135,,Deschutes,Oregon,United States,Oregon,Lewis's Mock-Orange,Philadelphus lewisii,,Deschutes Co. Eagle Crest Resort River Trail,8,net,GP,93,,
13893070,843723,Deschutes Co. Eagle Crest Resort River Trail,44.2595,-121.2478,,Deschutes,Oregon,United States,Oregon,rose spiraea,Spiraea douglasii,,"Deschutes Co., Eagle Crest Resort River Trail",2,net,RLP,95,,
13893161,843723,Deschutes Co. Eagle Crest Resort River Trail,44.2595,-121.2478,,Deschutes,Oregon,United States,Oregon,Thelypodium,Thelypodium,,"Deschutes Co., Eagle Crest Resort River Trail",4,net,RLP,96,,
13893264,843723,"Oregon, Deschutes Co., Eagle Crest Resort, River Trail",44.26816,-121.25135,,Deschutes,Oregon,United States,Oregon,Lewis's Mock-Orange,Philadelphus lewisii,,"Deschutes Co., Eagle Crest Resort River Trail",3,net,RLP,97,,
13893366,843723,"Oregon, Deschutes Co., Eagle Crest Resort, River Trail",44.1604,-121.15157,,Deschutes,Oregon,United States,Oregon,Thelypodium,Thelypodium,,"Deschutes Co., Eagle Crest Resort River Trail",7,net,RLP,98,,
13893499,843723,"Oregon, Deschutes Co., Eagle Crest Resort, Sports CenterRiver Trail",44.259951,-121.249434,,Deschutes,Oregon,United States,Oregon,shrubby cinquefoil,Dasiphora fruticosa,,"Deschutes Co., Eagle Crest Resort River Trail",4,net,RLP,99,,
13900247,792083,"Smith Ln, Corvallis, OR, US",44.5657,-123.2406783333,,Linn,Oregon,United States,Oregon,"Lavender, sage, penstemon, agastache, etc...",Lavandula,,ORGS student farm,7,net,KDZ,23,"",""
13922439,175529,"1255 NW Highland Dell Dr, Corvallis, OR, US",44.6026823251,-123.2642657777,,Benton,Oregon,United States,Oregon,Vetch,Lotus corniculatus,,"",5,net,JLP,47,"",""
13958184,793138,Rolling Hills Rd,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,,1,net,PW,71,,
13958230,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Narrowleaf Mule-Ears,Wyethia angustifolia,,,1,net,PW,72,,
13963408,975165,"37820–37914 Highway 58, Dexter, OR, US",43.9425122319,-122.8449636699,,Lane,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,Elijah Bristol,1,net,Jaa,5,"",""
13963870,975165,"38263 Wheeler Rd, Pleasant Hill, OR, US",43.9436127758,-122.846050216,,Lane,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,Elijah Bristow,2,net,Jaa,6,"",""
13967470,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,,9,net,PW,73,,
13967546,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Baldhip Rose,Rosa gymnocarpa,,,1,net,PW,74,,
13967576,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Cinquefoils,Potentilla,,,2,net,PW,75,,
13967609,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Common Dandelion,Taraxacum officinale,,,1,net,PW,76,,
13967753,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,11,pan trap,PW,77,2018-06-18 8:15,2018-06-19 11:16
13967921,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,"",,,,1,pan trap,PW,78,2018-06-18 8:15,2018-06-19 16:10
13968034,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Yarrows,Achillea,,,6,net,PW,79,,
13968118,793138,RHR,44.759065,-123.232464,,Polk,Oregon,United States,Oregon,Armenian Blackberry,Rubus armeniacus,,,5,net,PW,80,,
13968156,754260,"Hart Mountain National Antelope Refuge, Lake County, US-OR, US",42.57709808,-119.71752221,,Lake,Oregon,United States,Oregon,Sagebrush Mariposa Lily,Calochortus macrocarpus,,"Warner Valley Overlook, Hart Mtn Rd",8,net,EW,89,,
13968262,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,1,net,PW,81,,
13968391,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Oxeye Daisy,Leucanthemum vulgare,,,1,net,PW,82,,
13968418,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,"",,,,2,net,PW,83,,
13968470,793138,TFO,44.711711,-123.365616,,Benton,Oregon,United States,Oregon,Chamomiles,Chamaemelum,,,1,net,PW,84,,
